Date,Price_BTC_LogReturn,Price_XRP_LogReturn,Price_BNB_LogReturn,Price_Cardano_LogReturn,Price_Dogecoin_LogReturn,Price_ETH_LogReturn,Price_Solana_LogReturn,Price_STETH_LogReturn,Price_USDt_LogReturn,Price_USDC_LogReturn,VYTIndex,YTIndex
2015-05-13,-0.02512695007742176,-0.11279549414534427,,,,,,,,,,
2015-05-14,0.0038095284166676487,0.11279549414534429,,,,,,,,,,
2015-05-15,0.0025316469217797266,-0.1431008436406733,,,,,,,,,,
2015-05-16,-0.006765353499632531,0.0,,,,,,,,,,
2015-05-17,0.002119093821176517,0.0,,,,,,,,,,
2015-05-18,-0.014499187905979052,-0.06351340572232575,,,,,,,,,,
2015-05-19,-0.004736284418952331,-0.28223246768421634,,,,,,,,,,
2015-05-20,0.010732019725286498,0.083381608939051,,,,,,,,,,
2015-05-21,0.004685844569699956,0.0,,,,,,,,,,
2015-05-22,0.023935637757338077,0.0,,,,,,,,,,
2015-05-23,-0.009170551972207942,0.3506568716131695,,,,,,,,,,
2015-05-24,0.008755528102378724,-0.35065687161316944,,,,,,,,,,
2015-05-25,-0.015899916549465987,0.4054651081081644,,,,,,,,,,
2015-05-26,0.0012644891042078448,-0.040821994520255166,,,,,,,,,,
2015-05-27,-0.00210837101082783,0.7339691750802005,,,,,,,,,,
2015-05-28,0.0,-1.0033021088637848,,,,,,,,,,
2015-05-29,-0.001689903232752196,0.9414267051456975,,,,,,,,,,
2015-05-30,-0.017057982904576625,-0.5543107357057296,,,,,,,,,,
2015-05-31,-0.01647912399867556,0.10536051565782635,,,,,,,,,,
2015-06-01,-0.029733719156455927,-0.4744579795951158,,,,,,,,,,
2015-06-02,0.012088797319004028,0.4289956055183586,,,,,,,,,,
2015-06-03,0.0017785687214031676,-0.4289956055183584,,,,,,,,,,
2015-06-04,-0.008476517405530739,0.46328467899699055,,,,,,,,,,
2015-06-05,0.005807476675153069,0.0,,,,,,,,,,
2015-06-06,0.004887812441594806,0.0,,,,,,,,,,
2015-06-07,-0.010247360777791606,0.0,,,,,,,,,,
2015-06-08,0.02433210065953072,0.0,,,,,,,,,,
2015-06-09,0.0013103299538069384,-0.09418721505970107,,,,,,,,,,
2015-06-10,-0.002184838098739556,0.0,,,,,,,,,,
2015-06-11,0.005235614053945164,0.0,,,,,,,,,,
2015-06-12,-0.001742160719385037,-0.012422519998557096,,,,,,,,,,
2015-06-13,0.01514197219502494,-0.012578782206860073,,,,,,,,,,
2015-06-14,0.0025729002186567524,0.012578782206859965,,,,,,,,,,
2015-06-15,0.014878064026179076,0.048790164169431834,,,,,,,,,,
2015-06-16,0.06176569305874299,0.5798184952529422,,,,,,,,,,
2015-06-17,-0.01277462482032773,-0.4256678154256838,,,,,,,,,,
2015-06-18,0.002407705818026923,0.42566781542568377,,,,,,,,,,
2015-06-19,-0.019834691938501372,-0.2744368457017603,,,,,,,,,,
2015-06-20,0.0032653090237392047,0.2125614419836727,,,,,,,,,,
2015-06-21,-0.004492554013116216,-0.34358970439007686,,,,,,,,,,
2015-06-22,0.009776045271616211,0.02955880224154443,,,,,,,,,,
2015-06-23,-0.009776045271616175,0.0,,,,,,,,,,
2015-06-24,-0.018591735670280878,0.11020314013361425,,,,,,,,,,
2015-06-25,0.009545621350598868,0.0,,,,,,,,,,
2015-06-26,0.004944385845464287,0.05908891637000658,,,,,,,,,,
2015-06-27,0.03354527503680853,-0.10354067894084044,,,,,,,,,,
2015-06-28,-0.01159317401692653,0.07020425867324856,,,,,,,,,,
2015-06-29,0.03166073706773584,-0.02575249610241474,,,,,,,,,,
2015-06-30,0.02386564385874073,-0.04445176257083392,,,,,,,,,,
2015-07-01,-0.01842662501126715,0.035718082602079246,,,,,,,,,,
2015-07-02,-0.014046270733990842,0.0,,,,,,,,,,
2015-07-03,0.005876608488984971,-0.03571808260207934,,,,,,,,,,
2015-07-04,0.017809220211182353,-0.009132483563272474,,,,,,,,,,
2015-07-05,0.01749759362096263,-0.21401106775093717,,,,,,,,,,
2015-07-06,0.035559302036486926,0.15739217375142928,,,,,,,,,,
2015-07-07,-0.034428719666200744,-0.11294041118059553,,,,,,,,,,
2015-07-08,0.019765700356126435,0.05292240145434253,,,,,,,,,,
2015-07-09,-0.005925943267547269,-0.1438941796600693,,,,,,,,,,
2015-07-10,0.0629817751187514,0.06899287148695142,,,,,,,,,,
2015-07-11,0.07232990306650935,-0.09309042306601185,,,,,,,,,,
2015-07-12,0.0816780310142673,0.01212136053234482,,,,,,,,,,
2015-07-13,-0.06130791531756744,-0.02439145312415924,,,,,,,,,,
2015-07-14,-0.019672765598705007,0.08288765980576786,,,,,,,,,,
2015-07-15,-0.005242017944583113,0.0,,,,,,,,,,
2015-07-16,-0.023038410409292828,-0.107888962011185,,,,,,,,,,
2015-07-17,0.003579101887964463,0.0,,,,,,,,,,
2015-07-18,-0.009332443899675398,0.012578782206859965,,,,,,,,,,
2015-07-19,-0.008328854955161086,-0.012578782206860073,,,,,,,,,,
2015-07-20,0.019089360504171357,0.06136894637629202,,,,,,,,,,
2015-07-21,-0.016184492811541128,0.0,,,,,,,,,,
2015-07-22,0.007945148331435574,-0.0240975515790603,,,,,,,,,,
2015-07-23,-0.005410292728247543,-0.07598590697792211,,,,,,,,,,
2015-07-24,0.04283082537738099,-0.01324522675002068,,,,,,,,,,
2015-07-25,0.002768167857612842,0.026317308317373576,,,,,,,,,,
2015-07-26,0.012362794819683946,0.0750351859429141,,,,,,,,,,
2015-07-27,0.006124551298114367,-0.049392755329576356,,,,,,,,,,
2015-07-28,0.0013559324111357754,0.10788896201118492,,,,,,,,,,
2015-07-29,-0.018117056798707648,0.0,,,,,,,,,,
2015-07-30,-0.005881352362188011,-0.011428695823622857,,,,,,,,,,
2015-07-31,-0.012921429999036088,-0.011560822401075971,,,,,,,,,,
2015-08-01,-0.014872795395642999,-0.02353049741019416,,,,,,,,,,
2015-08-02,0.007818092415753044,0.011834457647003017,,,,,,,,,,
2015-08-03,-0.00425683509068439,0.0,,,,,,,,,,
2015-08-04,0.014820313600253607,-0.03593200922606333,,,,,,,,,,
2015-08-05,-0.01020955884563772,0.04762804898925445,,,,,,,,,,
2015-08-06,-0.01246232970815054,-0.07232066157962613,,,,,,,,,,
2015-08-07,0.0035765417237864456,0.0,,,,,,,,,,
2015-08-08,-0.06947750973949603,0.11778303565638346,,,,,,,,,,
2015-08-09,0.016322245075712068,-0.03390155167568134,,,,,,,,,,
2015-08-10,-0.0018843043072988988,0.05588045839445663,,,,,,,,,,
2015-08-11,0.025694953001017314,-0.07913732055872374,,,,,,,,,,
2015-08-12,-0.01817894618008207,-0.060624621816434854,,,,,,,,,,
2015-08-13,-0.009781868817561185,0.06062462181643484,,,,,,,,,,
2015-08-14,0.006030926685289439,-0.060624621816434854,,,,,,,,,,
2015-08-15,-0.015146067654282868,0.0,,,,,,,,,,
2015-08-16,-0.00842916868191625,0.11778303565638346,,,,,,,,,,
2015-08-17,-0.005401247698960661,-0.05715841383994852,,,,,,,,,,
2015-08-18,-0.34540954110706285,0.03468555798789011,,,,,,,,,,
2015-08-19,0.2119334108405991,-0.12062798778861487,,,,,,,,,,
2015-08-20,0.04029134977445238,0.12062798778861492,,,,,,,,,,
2015-08-21,-0.014111844192681314,-0.0953101798043249,,,,,,,,,,
2015-08-22,-0.008216262437151487,0.0,,,,,,,,,,
2015-08-23,-0.007846596492380196,-0.13353139262452263,,,,,,,,,,
2015-08-24,-0.08205055721182332,0.13353139262452257,,,,,,,,,,
2015-08-25,0.05633992114088572,-0.17733401528291554,,,,,,,,,,
2015-08-26,0.015593989418698094,0.2726441950872404,,,,,,,,,,
2015-08-27,-0.0017699119664583583,0.0,,,,,,,,,,
2015-08-28,0.026225279190089778,-0.47000362924573574,,,,,,,,,,
2015-08-29,-0.004323396271706807,0.4585749334221128,,,,,,,,,,
2015-08-30,-0.0034722257107492036,0.0,,,,,,,,,,
2015-08-31,0.006068505836380879,-0.2318016140573243,,,,,,,,,,
2015-09-01,-0.013925377331600996,0.31977038700328136,,,,,,,,,,
2015-09-02,0.006551672267077233,-0.08796877294595716,,,,,,,,,,
2015-09-03,-0.010503378836554904,0.08796877294595722,,,,,,,,,,
2015-09-04,0.015713985501952205,0.0,,,,,,,,,,
2015-09-05,0.020999271742820805,-0.17185025692665915,,,,,,,,,,
2015-09-06,0.02181294538738431,-0.05129329438755058,,,,,,,,,,
2015-09-07,-0.00041502386982931344,0.05129329438755048,,,,,,,,,,
2015-09-08,0.01360565205577846,0.0,,,,,,,,,,
2015-09-09,-0.021942507344840385,0.06062462181643484,,,,,,,,,,
2015-09-10,0.002508362519206108,-0.0988458346366326,,,,,,,,,,
2015-09-11,0.00458238668960854,0.025642430613337652,,,,,,,,,,
2015-09-12,-0.02015181543730793,-0.03871451218069051,,,,,,,,,,
2015-09-13,-0.020566277581477083,-0.01324522675002068,,,,,,,,,,
2015-09-14,-0.00043299416134388614,-0.040821994520255166,,,,,,,,,,
2015-09-15,0.0,0.10536051565782635,,,,,,,,,,
2015-09-16,-0.008262712806210087,-0.0779615414697118,,,,,,,,,,
2015-09-17,0.019888247399832366,0.026668247082161273,,,,,,,,,,
2015-09-18,0.0008557980838960213,-0.05406722127027582,,,,,,,,,,
2015-09-19,-0.0072977357575767475,0.06713930283762852,,,,,,,,,,
2015-09-20,0.0,-0.06713930283762856,,,,,,,,,,
2015-09-21,-0.02133762643339513,0.05406722127027579,,,,,,,,,,
2015-09-22,0.017884882390397365,-0.05406722127027582,,,,,,,,,,
2015-09-23,-0.0034647068006903874,0.0408219945202552,,,,,,,,,,
2015-09-24,0.017631073782671963,-0.11279549414534427,,,,,,,,,,
2015-09-25,0.0029793595139418544,0.11279549414534429,,,,,,,,,,
2015-09-26,-0.0029793595139417975,-0.12783337150988489,,,,,,,,,,
2015-09-27,-0.0051282163669194554,-0.1643030512912763,,,,,,,,,,
2015-09-28,0.029550482808596942,0.05218575317057025,,,,,,,,,,
2015-09-29,-0.015088299651201884,-0.07020425867324857,,,,,,,,,,
2015-09-30,-0.0012676950778629527,0.0,,,,,,,,,,
2015-10-01,0.008421102396408345,-0.056089466651043585,,,,,,,,,,
2015-10-02,-0.002518893019483915,0.109199291964992,,,,,,,,,,
2015-10-03,0.007954825284501954,-0.10919929196499197,,,,,,,,,,
2015-10-04,-0.0012518257424440175,-0.03922071315328127,,,,,,,,,,
2015-10-05,0.01038430930571639,0.16551443847757333,,,,,,,,,,
2015-10-06,0.02206873380170112,-0.017094433359300183,,,,,,,,,,
2015-10-07,-0.013018898281783249,-0.05310982531394841,,,,,,,,,,
2015-10-08,-0.004926118336055777,-0.07550755250814506,,,,,,,,,,
2015-10-09,0.00738010729762268,0.0755075525081451,,,,,,,,,,
2015-10-10,0.00488998529419177,0.3993860620317824,,,,,,,,,,
2015-10-11,0.0076939031087820955,-0.43642733371213144,,,,,,,,,,
2015-10-12,-0.007287481644134715,0.037041271680349076,,,,,,,,,,
2015-10-13,0.020909487152536477,-0.01834913866819643,,,,,,,,,,
2015-10-14,0.008716378481691387,-0.07696104113612832,,,,,,,,,,
2015-10-15,0.006683728439396819,0.01980262729617973,,,,,,,,,,
2015-10-16,0.032005816510782326,0.05715841383994862,,,,,,,,,,
2015-10-17,0.03505205973287574,-0.05715841383994864,,,,,,,,,,
2015-10-18,-0.029375601728070442,-0.019802627296179754,,,,,,,,,,
2015-10-19,0.0,0.01980262729617973,,,,,,,,,,
2015-10-20,0.022388994893478686,-0.06062462181643497,,,,,,,,,,
2015-10-21,-0.011878387622628718,-0.04255961441879589,,,,,,,,,,
2015-10-22,0.02943553210212931,-0.02197890671877534,,,,,,,,,,
2015-10-23,0.012252405529015865,0.021978906718775382,,,,,,,,,,
2015-10-24,0.017749844774782874,0.0,,,,,,,,,,
2015-10-25,0.0021089638748205785,-0.02197890671877534,,,,,,,,,,
2015-10-26,0.00839165763624838,0.12516314295400618,,,,,,,,,,
2015-10-27,0.027474255552248337,-0.06062462181643497,,,,,,,,,,
2015-10-28,0.031017994423634274,-0.08701137698962956,,,,,,,,,,
2015-10-29,0.03358404095702708,-0.0953101798043249,,,,,,,,,,
2015-10-30,0.04136805054901152,0.2623642644674909,,,,,,,,,,
2015-10-31,-0.03788096506907837,-0.03922071315328127,,,,,,,,,,
2015-11-01,0.04546940640083501,0.0,,,,,,,,,1.7906342096927472,1.0
2015-11-02,0.09868573359474439,-0.1053605156578264,,,,,,,,,1.7006491297308863,-2.0
2015-11-03,0.10473018005177134,0.12516314295400618,,,,,,,,,1.6018152377184136,2.0
2015-11-04,0.009576500443208397,-0.12516314295400616,,,,,,,,,1.662113142881242,-7.0
2015-11-05,-0.05319869445419793,-0.09309042306601185,,,,,,,,,2.1048154293312398,-1.0
2015-11-06,-0.03248059228916548,0.07061756721395342,,,,,,,,,1.907658243384946,-6.0
2015-11-07,0.02367908582057144,0.0,,,,,,,,,2.0896151970958394,-5.0
2015-11-08,-0.027948035740147478,-0.0953101798043249,,,,,,,,,2.097684921960864,0.0
2015-11-09,0.018543577712169104,0.0,,,,,,,,,1.9082576170999497,2.0
2015-11-10,-0.11326569516493963,0.09531017980432493,,,,,,,,,1.8572577646797053,1.0
2015-11-11,-0.08014069405350803,0.06595796779179737,,,,,,,,,1.7509122833391368,6.0
2015-11-12,0.06950229584845236,0.06187540371808745,,,,,,,,,2.193983255864122,-1.0
2015-11-13,0.005628810595623951,-0.15082288973458366,,,,,,,,,1.98443132651024,5.0
2015-11-14,-0.01518112203563609,0.11000089521432849,,,,,,,,,2.1792944700538284,-2.0
2015-11-15,-0.037590369221225224,-0.13353139262452263,,,,,,,,,1.9890146679612728,1.0
2015-11-16,0.033683527287232604,0.02353049741019425,,,,,,,,,1.853270423710923,0.0
2015-11-17,0.012567490363522954,0.02298951822469878,,,,,,,,,1.7037292876625103,-3.0
2015-11-18,-0.0008924587830197224,-0.07061756721395329,,,,,,,,,1.6754793504578505,0.0
2015-11-19,-0.028681211246718494,0.07061756721395342,,,,,,,,,1.5600627677043912,-3.0
2015-11-20,-0.01325747797361177,0.0,,,,,,,,,1.5831359452278575,-3.0
2015-11-21,0.016315584332432725,-0.07061756721395329,,,,,,,,,1.5973671041565578,-1.0
2015-11-22,-0.008586375966506394,0.04762804898925445,,,,,,,,,1.4849400122229155,1.0
2015-11-23,-0.003393493924463527,0.02298951822469878,,,,,,,,,1.488003180780384,1.0
2015-11-24,-0.010874738208519284,-0.04652001563489293,,,,,,,,,1.4899506348268616,-3.0
2015-11-25,0.0301561312587183,0.0,,,,,,,,,1.5414526414059562,-3.0
2015-11-26,0.07050733489923881,-0.0240975515790603,,,,,,,,,1.5718384073077851,-3.0
2015-11-27,0.013746885019787153,-0.02469261259037152,,,,,,,,,1.590368393547311,0.0
2015-11-28,-0.0005574136153246825,0.0,,,,,,,,,1.493516382651477,0.0
2015-11-29,0.03989600138230128,0.0,,,,,,,,,1.4201081154859254,0.0
2015-11-30,0.009597514352551578,0.0,,,,,,,,,1.3664748015947057,0.0
2015-12-01,-0.03840385398423303,0.0,,,,,,,,,1.328586083127124,-1.0
2015-12-02,-0.009975145056819396,0.024692612590371633,,,,,,,,,1.2810268245130625,0.0
2015-12-03,0.004445686677456154,0.0,,,,,,,,,1.2708707979635328,-5.0
2015-12-04,0.00690705881764488,0.15762894420358287,,,,,,,,,1.724607951900137,-2.0
2015-12-05,0.07119309239655384,-0.11000089521432846,,,,,,,,,1.620208383292055,-6.0
2015-12-06,0.0015372793188863979,0.08894748601649612,,,,,,,,,1.9682233195058103,0.0
2015-12-07,0.015496309077705798,-0.04348511193973889,,,,,,,,,1.7991219983805775,-4.0
2015-12-08,0.058977333903215724,0.32047189527477177,,,,,,,,,1.8282291082447295,-3.0
2015-12-09,-0.005002988398402566,0.17693070815907824,,,,,,,,,1.7618391201237416,-8.0
2015-12-10,-0.009117145686275443,-0.12967782330853275,,,,,,,,,2.253212972639801,-7.0
2015-12-11,0.09511296059453465,-0.08004270767353637,,,,,,,,,2.363796456903035,-3.0
2015-12-12,-0.046196554809960426,0.016529301951210506,,,,,,,,,2.1766337546680923,-3.0
2015-12-13,-0.00621620512090658,-0.033336420267591836,,,,,,,,,2.025731120038223,-3.0
2015-12-14,0.021928699614459566,-0.017094433359300183,,,,,,,,,1.9081385050587671,-1.0
2015-12-15,0.052591592670449085,-0.21029540883636066,,,,,,,,,1.7403141524659476,-2.0
2015-12-16,-0.024960601336448115,0.24419696051204215,,,,,,,,,1.63234150726089,-9.0
2015-12-17,0.0017566978606335054,-0.06899287148695143,,,,,,,,,2.335377110625693,1.0
2015-12-18,0.016752268194325903,-0.03636764417087483,,,,,,,,,2.1356514938023508,-1.0
2015-12-19,-0.0021598280534300086,0.0183491386681964,,,,,,,,,1.934154457123475,0.0
2015-12-20,-0.04398012933553056,-0.11551288712184422,,,,,,,,,1.7706834418876067,-3.0
2015-12-21,-0.01067585380959675,0.040005334613699206,,,,,,,,,1.72127272158898,1.0
2015-12-22,-0.005266182748547178,0.09352605801082335,,,,,,,,,1.6495893632496186,-1.0
2015-12-23,0.01594203655814391,0.0,,,,,,,,,1.5267585866773454,0.0
2015-12-24,0.030045656100705358,-0.17520408902509063,,,,,,,,,1.4449920902074225,1.0
2015-12-25,-0.0013163670176418033,0.35454501768090746,,,,,,,,,1.463017582614655,0.0
2015-12-26,-0.08950925509311561,-0.1442496088445468,,,,,,,,,1.3975940094001205,0.0
2015-12-27,0.01406627078515435,-0.12861737782209345,,,,,,,,,1.3504268029262154,0.0
2015-12-28,-0.005221943981151601,-0.04000533461369925,,,,,,,,,1.317485767924859,0.0
2015-12-29,0.0274632915557554,0.07847161544149531,,,,,,,,,1.295068622045219,0.0
2015-12-30,-0.016811042647429893,0.018692133012152546,,,,,,,,,1.2801110485117606,-5.0
2015-12-31,0.010073881608791585,-0.037740327982847086,,,,,,,,,1.7269915894826726,-4.0
2016-01-01,0.011587615172387829,0.05608946665104358,,,,,,,,,1.7853950613202465,-2.0
2016-01-02,-0.00299988686956576,-0.07550755250814506,,,,,,,,,1.6674791772257418,-1.0
2016-01-03,-0.009287273626907707,0.019418085857101516,,,,,,,,,1.5412066930391473,-2.0
2016-01-04,0.009749380844003473,-0.019418085857101513,,,,,,,,,1.4835163031098997,-2.0
2016-01-05,-0.002544236367227783,-0.019802627296179754,,,,,,,,,1.442800768881071,-1.0
2016-01-06,-0.008839322498910257,0.0,,,,,,,,,1.3649436242820712,2.0
2016-01-07,0.06992701447874845,0.0,,,,,,,,,1.541287725748428,0.0
2016-01-08,-0.010953012019197206,0.0,,,,,,,,,1.4559743347937606,0.0
